Interference and Diffraction Data File Wed, Oct 20, 2021 5:41 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.00144	0.00265
0.00144	-0.00090
0.00144	0.00265
0.00144	0.00249
0.00144	0.00055
0.00150	0.00168
0.00150	0.00217
0.00150	0.00007
0.00150	0.00265
0.00150	0.00168
0.00150	0.00442
0.00150	0.00265
0.00150	0.00233
0.00150	0.00120
0.00150	0.00458
0.00150	0.00072
0.00156	0.00023
0.00156	0.00104
0.00156	-0.00186
0.00156	0.00088
0.00156	0.00055
0.00156	-0.00106
0.00156	0.00297
0.00156	-0.00106
0.00156	0.00088
0.00156	0.00007
0.00161	-0.00073
0.00161	0.00217
0.00161	0.00104
0.00161	-0.00170
0.00161	-0.00170
0.00161	-0.00041
0.00161	0.00088
0.00161	-0.00154
0.00161	-0.00073
0.00161	-0.00186
0.00161	-0.00154
0.00161	0.00072
0.00167	0.00039
0.00167	-0.00009
0.00167	-0.00090
0.00167	0.00249
0.00167	0.00265
0.00167	0.00233
0.00167	0.00007
0.00167	0.00233
0.00167	0.00072
0.00167	0.00072
0.00167	0.00362
0.00172	0.00233
0.00172	0.00104
0.00172	0.00120
0.00172	-0.00073
0.00172	0.00281
0.00172	0.00233
0.00172	0.00023
0.00172	0.00104
0.00172	0.00168
0.00172	0.00168
0.00172	0.00072
0.00178	-0.00073
0.00178	-0.00106
0.00178	0.00055
0.00178	0.00120
0.00178	0.00072
0.00178	0.00442
0.00178	-0.00218
0.00178	0.00233
0.00178	-0.00267
0.00178	0.00217
0.00178	0.00055
0.00178	-0.00025
0.00183	-0.00315
0.00183	-0.00122
0.00183	-0.00009
0.00183	-0.00025
0.00183	0.00120
0.00183	-0.00106
0.00183	-0.00235
0.00183	-0.00090
0.00183	-0.00299
0.00183	-0.00218
0.00183	-0.00106
0.00189	-0.00251
0.00189	0.00120
0.00189	-0.00267
0.00189	-0.00218
0.00189	0.00039
0.00189	-0.00218
0.00189	-0.00267
0.00189	0.00007
0.00189	-0.00057
0.00189	0.00072
0.00189	0.00120
0.00189	-0.00025
0.00194	-0.00106
0.00194	0.00362
0.00194	0.00120
0.00194	-0.00170
0.00194	-0.00090
0.00194	0.00120
0.00194	-0.00025
0.00194	-0.00218
0.00194	-0.00025
0.00194	0.00007
0.00194	-0.00009
0.00200	0.00023
0.00200	0.00007
0.00200	-0.00057
0.00200	0.00007
0.00200	-0.00106
0.00200	0.00007
0.00200	-0.00251
0.00200	-0.00218
0.00200	-0.00218
0.00200	-0.00041
0.00200	-0.00041
0.00206	0.00072
0.00206	-0.00090
0.00206	0.00007
0.00206	0.00120
0.00206	-0.00106
0.00206	-0.00138
0.00206	-0.00299
0.00206	-0.00154
0.00206	-0.00186
0.00206	-0.00251
0.00206	-0.00686
0.00206	-0.00106
0.00211	-0.00557
0.00211	-0.00090
0.00211	-0.00235
0.00211	-0.00170
0.00211	-0.00154
0.00211	-0.00235
0.00211	-0.00073
0.00211	-0.00267
0.00211	-0.00218
0.00211	-0.00073
0.00211	-0.00154
0.00217	-0.00315
0.00217	-0.00138
0.00217	0.00265
0.00217	-0.00380
0.00217	-0.00009
0.00217	-0.00122
0.00217	-0.00138
0.00217	-0.00073
0.00217	-0.00315
0.00217	-0.00138
0.00217	-0.00283
0.00222	-0.00428
0.00222	-0.00508
0.00222	-0.00170
0.00222	0.00023
0.00222	-0.00235
0.00222	0.00120
0.00222	-0.00025
0.00222	-0.00476
0.00222	-0.00122
0.00222	-0.00122
0.00222	-0.00251
0.00222	0.00023
0.00228	-0.00299
0.00228	-0.00170
0.00228	-0.00154
0.00228	0.00007
0.00228	-0.00106
0.00228	-0.00331
0.00228	-0.00331
0.00228	-0.00428
0.00228	-0.00154
0.00228	-0.00090
0.00228	-0.00106
0.00228	0.00023
0.00233	-0.00122
0.00233	-0.00492
0.00233	-0.00251
0.00233	-0.00073
0.00233	-0.00235
0.00233	-0.00106
0.00233	-0.00235
0.00233	-0.00009
0.00233	-0.00621
0.00233	0.00265
0.00233	-0.00138
0.00239	-0.00460
0.00239	-0.00251
0.00239	-0.00251
0.00239	-0.00235
0.00239	-0.00106
0.00239	-0.00041
0.00239	-0.00267
0.00239	-0.00154
0.00239	-0.00138
0.00239	-0.00122
0.00239	-0.00363
0.00244	-0.00267
0.00244	-0.00154
0.00244	-0.00218
0.00244	-0.00202
0.00244	-0.00090
0.00244	-0.00202
0.00244	-0.00283
0.00244	0.00072
0.00244	-0.00170
0.00244	-0.00138
0.00244	-0.00041
0.00244	-0.00154
0.00250	-0.00186
0.00250	-0.00380
0.00250	-0.00283
0.00250	-0.00202
0.00250	-0.00090
0.00250	-0.00122
0.00250	0.00007
0.00250	-0.00283
0.00250	-0.00492
0.00250	-0.00267
0.00250	-0.00331
0.00256	-0.00396
0.00256	-0.00444
0.00256	-0.00444
0.00256	-0.00106
0.00256	-0.00138
0.00256	-0.00315
0.00256	-0.00363
0.00256	-0.00106
0.00256	-0.00106
0.00256	-0.00090
0.00256	-0.00315
0.00261	-0.00106
0.00261	-0.00090
0.00261	-0.00090
0.00261	-0.00186
0.00261	-0.00235
0.00261	-0.00057
0.00261	-0.00251
0.00261	-0.00396
0.00261	-0.00041
0.00261	-0.00267
0.00261	-0.00170
0.00267	-0.00009
0.00267	-0.00154
0.00267	-0.00380
0.00267	-0.00347
0.00267	-0.00186
0.00267	-0.00202
0.00267	-0.00106
0.00267	-0.00283
0.00267	-0.00122
0.00267	0.00023
0.00267	-0.00057
0.00267	-0.00025
0.00272	-0.00396
0.00272	-0.00251
0.00272	-0.00460
0.00272	-0.00122
0.00272	0.00007
0.00272	-0.00106
0.00272	-0.00170
0.00272	0.00007
0.00272	-0.00444
0.00272	0.00023
0.00272	-0.00041
0.00278	-0.00073
0.00278	0.00281
0.00278	-0.00122
0.00278	-0.00186
0.00278	-0.00218
0.00278	-0.00090
0.00278	-0.00283
0.00278	-0.00170
0.00278	-0.00428
0.00278	-0.00057
0.00278	-0.00186
0.00283	-0.00218
0.00283	-0.00170
0.00283	-0.00138
0.00283	-0.00283
0.00283	-0.00090
0.00283	-0.00186
0.00283	-0.00073
0.00283	-0.00090
0.00283	-0.00057
0.00283	-0.00057
0.00283	0.00136
0.00289	-0.00267
0.00289	-0.00363
0.00289	-0.00073
0.00289	0.00039
0.00289	0.00039
0.00289	-0.00009
0.00289	0.00281
0.00289	0.00007
0.00289	0.00136
0.00289	0.00378
0.00289	-0.00009
0.00294	-0.00154
0.00294	0.00104
0.00294	0.00281
0.00294	0.00313
0.00294	0.00136
0.00294	0.00055
0.00294	0.00007
0.00294	0.00055
0.00294	0.00345
0.00294	0.00168
0.00294	0.00023
0.00300	0.00104
0.00300	0.00072
0.00300	-0.00122
0.00300	0.00200
0.00300	0.00249
0.00300	0.00345
0.00300	-0.00106
0.00300	-0.00267
0.00300	-0.00106
0.00300	0.00168
0.00300	0.00249
0.00306	-0.00025
0.00306	-0.00090
0.00306	-0.00218
0.00306	-0.00041
0.00306	-0.00057
0.00306	-0.00202
0.00306	0.00104
0.00306	-0.00218
0.00306	0.00200
0.00306	-0.00009
0.00306	0.00184
0.00311	0.00265
0.00311	0.00217
0.00311	0.00410
0.00311	0.00200
0.00311	0.00313
0.00311	0.00136
0.00311	0.00233
0.00311	0.00249
0.00311	0.00345
0.00311	0.00136
0.00311	0.00265
0.00317	0.00458
0.00317	0.00652
0.00317	0.00426
0.00317	0.00684
0.00317	0.00700
0.00317	0.00507
0.00317	0.00587
0.00317	0.00410
0.00317	0.00539
0.00317	0.00587
0.00317	0.00458
0.00322	0.00539
0.00322	0.00700
0.00322	0.00700
0.00322	0.00490
0.00322	0.00603
0.00322	0.00426
0.00322	0.00474
0.00322	0.00458
0.00322	0.00458
0.00322	0.00394
0.00328	0.00023
0.00328	0.00217
0.00328	0.00233
0.00328	-0.00009
0.00328	0.00313
0.00328	-0.00428
0.00328	0.00249
0.00328	0.00168
0.00328	-0.00009
0.00328	0.00265
0.00328	0.00490
0.00333	0.00458
0.00333	0.00362
0.00333	0.00652
0.00333	0.00555
0.00333	0.00539
0.00333	0.00748
0.00333	0.00893
0.00333	0.00974
0.00333	0.00861
0.00333	0.01183
0.00333	0.01151
0.00339	0.00877
0.00339	0.01167
0.00339	0.01151
0.00339	0.01473
0.00339	0.01264
0.00339	0.01215
0.00339	0.01312
0.00339	0.01135
0.00339	0.01441
0.00339	0.01328
0.00339	0.01248
0.00344	0.01103
0.00344	0.01151
0.00344	0.01312
0.00344	0.01119
0.00344	0.01199
0.00344	0.01151
0.00344	0.01377
0.00344	0.01006
0.00344	0.00990
0.00344	0.01103
0.00350	0.00813
0.00350	0.01087
0.00350	0.00990
0.00350	0.00797
0.00350	0.00893
0.00350	0.00345
0.00350	0.00507
0.00350	0.00603
0.00350	0.00345
0.00350	0.00458
0.00350	0.00619
0.00356	0.00474
0.00356	0.00378
0.00356	0.00426
0.00356	0.00587
0.00356	0.00474
0.00356	0.00378
0.00356	0.00362
0.00356	0.00539
0.00356	0.00507
0.00356	0.00555
0.00356	0.00829
0.00361	0.00813
0.00361	0.00732
0.00361	0.01199
0.00361	0.01280
0.00361	0.01264
0.00361	0.01634
0.00361	0.01618
0.00361	0.01940
0.00361	0.01747
0.00361	0.01892
0.00361	0.02085
0.00367	0.02166
0.00367	0.02037
0.00367	0.02166
0.00367	0.02263
0.00367	0.02343
0.00367	0.02101
0.00367	0.02391
0.00367	0.02166
0.00367	0.02053
0.00367	0.02263
0.00367	0.01940
0.00372	0.01956
0.00372	0.02005
0.00372	0.01876
0.00372	0.01715
0.00372	0.01602
0.00372	0.01570
0.00372	0.01280
0.00372	0.01328
0.00372	0.01151
0.00372	0.01183
0.00372	0.00909
0.00378	0.00797
0.00378	0.00764
0.00378	0.00861
0.00378	0.00797
0.00378	0.00780
0.00378	0.00587
0.00378	0.00813
0.00378	0.00748
0.00378	0.00925
0.00378	0.00652
0.00378	0.00780
0.00383	0.01038
0.00383	0.01264
0.00383	0.01038
0.00383	0.01393
0.00383	0.01683
0.00383	0.01747
0.00383	0.02005
0.00383	0.02053
0.00383	0.02424
0.00383	0.02263
0.00383	0.02553
0.00389	0.02665
0.00389	0.02907
0.00389	0.02907
0.00389	0.03020
0.00389	0.03133
0.00389	0.03181
0.00389	0.03197
0.00389	0.03374
0.00389	0.03825
0.00389	0.03213
0.00389	0.02875
0.00394	0.03294
0.00394	0.03423
0.00394	0.02923
0.00394	0.03020
0.00394	0.02859
0.00394	0.02891
0.00394	0.02698
0.00394	0.02408
0.00394	0.02246
0.00394	0.02295
0.00394	0.01940
0.00394	0.02037
0.00400	0.01618
0.00400	0.01666
0.00400	0.01151
0.00400	0.01280
0.00400	0.01103
0.00400	0.01232
0.00400	0.01038
0.00400	0.00893
0.00400	0.01006
0.00400	0.01393
0.00400	0.01473
0.00406	0.01360
0.00406	0.01715
0.00406	0.01602
0.00406	0.01795
0.00406	0.02198
0.00406	0.02150
0.00406	0.02375
0.00406	0.02826
0.00406	0.02971
0.00406	0.03213
0.00406	0.03519
0.00411	0.03729
0.00411	0.04180
0.00411	0.04067
0.00411	0.04325
0.00411	0.04405
0.00411	0.04582
0.00411	0.04470
0.00411	0.04695
0.00411	0.04792
0.00411	0.04550
0.00411	0.04534
0.00417	0.04115
0.00417	0.04244
0.00417	0.04196
0.00417	0.04019
0.00417	0.03761
0.00417	0.03616
0.00417	0.03052
0.00417	0.03036
0.00417	0.02730
0.00417	0.02633
0.00417	0.02569
0.00417	0.02263
0.00422	0.02037
0.00422	0.01892
0.00422	0.01731
0.00422	0.01505
0.00422	0.01731
0.00422	0.01473
0.00422	0.01795
0.00422	0.01521
0.00422	0.01618
0.00422	0.01666
0.00422	0.01908
0.00428	0.01586
0.00428	0.01940
0.00428	0.01956
0.00428	0.02230
0.00428	0.02456
0.00428	0.02520
0.00428	0.02536
0.00428	0.02971
0.00428	0.03342
0.00428	0.03568
0.00428	0.03986
0.00433	0.04131
0.00433	0.04292
0.00433	0.04502
0.00433	0.04969
0.00433	0.05227
0.00433	0.05195
0.00433	0.05388
0.00433	0.05678
0.00433	0.05710
0.00433	0.05887
0.00433	0.06177
0.00433	0.06306
0.00439	0.06065
0.00439	0.06322
0.00439	0.06177
0.00439	0.05952
0.00439	0.05791
0.00439	0.05630
0.00439	0.05388
0.00439	0.05581
0.00439	0.05324
0.00439	0.04985
0.00439	0.04792
0.00444	0.04695
0.00444	0.04083
0.00444	0.04147
0.00444	0.03841
0.00444	0.03406
0.00444	0.02988
0.00444	0.02859
0.00444	0.02649
0.00444	0.02343
0.00444	0.02343
0.00444	0.02295
0.00450	0.02118
0.00450	0.02069
0.00450	0.01844
0.00450	0.02263
0.00450	0.02359
0.00450	0.02198
0.00450	0.02343
0.00450	0.02810
0.00450	0.02988
0.00450	0.03149
0.00450	0.03423
0.00450	0.03793
0.00456	0.03922
0.00456	0.04550
0.00456	0.05001
0.00456	0.05195
0.00456	0.05678
0.00456	0.05871
0.00456	0.06226
0.00456	0.06548
0.00456	0.06693
0.00456	0.06918
0.00456	0.07128
0.00461	0.07080
0.00461	0.07353
0.00461	0.07579
0.00461	0.07547
0.00461	0.07660
0.00461	0.07418
0.00461	0.07305
0.00461	0.06902
0.00461	0.06806
0.00461	0.06806
0.00461	0.06628
0.00467	0.06145
0.00467	0.05936
0.00467	0.05404
0.00467	0.05098
0.00467	0.04631
0.00467	0.04582
0.00467	0.04099
0.00467	0.03777
0.00467	0.03326
0.00467	0.03165
0.00467	0.03084
0.00472	0.02891
0.00472	0.02778
0.00472	0.02520
0.00472	0.02601
0.00472	0.02359
0.00472	0.02488
0.00472	0.02472
0.00472	0.02810
0.00472	0.02762
0.00472	0.03358
0.00472	0.03245
0.00472	0.03439
0.00478	0.04035
0.00478	0.03890
0.00478	0.04502
0.00478	0.04647
0.00478	0.05146
0.00478	0.05807
0.00478	0.06129
0.00478	0.06435
0.00478	0.06548
0.00478	0.06918
0.00478	0.07370
0.00478	0.07708
0.00483	0.08111
0.00483	0.08513
0.00483	0.08465
0.00483	0.08626
0.00483	0.08916
0.00483	0.08803
0.00483	0.08981
0.00483	0.08852
0.00483	0.08691
0.00483	0.08529
0.00483	0.08336
0.00489	0.08159
0.00489	0.07579
0.00489	0.07434
0.00489	0.06918
0.00489	0.06596
0.00489	0.06049
0.00489	0.05791
0.00489	0.05211
0.00489	0.04486
0.00489	0.04389
0.00489	0.04019
0.00494	0.03616
0.00494	0.03342
0.00494	0.03068
0.00494	0.03020
0.00494	0.03004
0.00494	0.03004
0.00494	0.02971
0.00494	0.03165
0.00494	0.03181
0.00494	0.03729
0.00494	0.03632
0.00494	0.04276
0.00500	0.04582
0.00500	0.05050
0.00500	0.05517
0.00500	0.06049
0.00500	0.06355
0.00500	0.06773
0.00500	0.07160
0.00500	0.07853
0.00500	0.08111
0.00500	0.08336
0.00500	0.08771
0.00500	0.08755
0.00506	0.08981
0.00506	0.09577
0.00506	0.09786
0.00506	0.09738
0.00506	0.09851
0.00506	0.09963
0.00506	0.10060
0.00506	0.09738
0.00506	0.09931
0.00506	0.09496
0.00511	0.09448
0.00511	0.09496
0.00511	0.08932
0.00511	0.08546
0.00511	0.08578
0.00511	0.07853
0.00511	0.07756
0.00511	0.07531
0.00511	0.06951
0.00511	0.06693
0.00511	0.06210
0.00511	0.05533
0.00517	0.05549
0.00517	0.04663
0.00517	0.04872
0.00517	0.04421
0.00517	0.04002
0.00517	0.03874
0.00517	0.03648
0.00517	0.03406
0.00517	0.03423
0.00517	0.03261
0.00517	0.03439
0.00522	0.03133
0.00522	0.03374
0.00522	0.03600
0.00522	0.03841
0.00522	0.03954
0.00522	0.04309
0.00522	0.04566
0.00522	0.04840
0.00522	0.05517
0.00522	0.05775
0.00522	0.06161
0.00522	0.06516
0.00528	0.06918
0.00528	0.07676
0.00528	0.08207
0.00528	0.08642
0.00528	0.08997
0.00528	0.09271
0.00528	0.09770
0.00528	0.10028
0.00528	0.10447
0.00528	0.10543
0.00533	0.10962
0.00533	0.10576
0.00533	0.10753
0.00533	0.10994
0.00533	0.10817
0.00533	0.10688
0.00533	0.10447
0.00533	0.10511
0.00533	0.09963
0.00533	0.09625
0.00533	0.09109
0.00533	0.08884
0.00539	0.08642
0.00539	0.07724
0.00539	0.07321
0.00539	0.07015
0.00539	0.06548
0.00539	0.06145
0.00539	0.05356
0.00539	0.05066
0.00539	0.04856
0.00539	0.04309
0.00539	0.04228
0.00544	0.03664
0.00544	0.03745
0.00544	0.03519
0.00544	0.03455
0.00544	0.03406
0.00544	0.03471
0.00544	0.03471
0.00544	0.04115
0.00544	0.04180
0.00544	0.04486
0.00544	0.04937
0.00550	0.05195
0.00550	0.06113
0.00550	0.06483
0.00550	0.07337
0.00550	0.07241
0.00550	0.08529
0.00550	0.08691
0.00550	0.09093
0.00550	0.09834
0.00550	0.10173
0.00550	0.10495
0.00556	0.10801
0.00556	0.10962
0.00556	0.11397
0.00556	0.11719
0.00556	0.11590
0.00556	0.11445
0.00556	0.11091
0.00556	0.10962
0.00556	0.10398
0.00556	0.10173
0.00556	0.09367
0.00561	0.09206
0.00561	0.08997
0.00561	0.08449
0.00561	0.07595
0.00561	0.07080
0.00561	0.06483
0.00561	0.06081
0.00561	0.05420
0.00561	0.05162
0.00561	0.04840
0.00561	0.04325
0.00567	0.04002
0.00567	0.03696
0.00567	0.03825
0.00567	0.03487
0.00567	0.03439
0.00567	0.03632
0.00567	0.03584
0.00567	0.03793
0.00567	0.03954
0.00567	0.04566
0.00567	0.04792
0.00572	0.05549
0.00572	0.05678
0.00572	0.06274
0.00572	0.06838
0.00572	0.07498
0.00572	0.08336
0.00572	0.08964
0.00572	0.09109
0.00572	0.09851
0.00572	0.10205
0.00578	0.10559
0.00578	0.10704
0.00578	0.11059
0.00578	0.11091
0.00578	0.11284
0.00578	0.11010
0.00578	0.11010
0.00578	0.10559
0.00578	0.10286
0.00578	0.09706
0.00578	0.09544
0.00583	0.09093
0.00583	0.08320
0.00583	0.07805
0.00583	0.07321
0.00583	0.06886
0.00583	0.06387
0.00583	0.06177
0.00583	0.05871
0.00583	0.05324
0.00583	0.05324
0.00583	0.05469
0.00589	0.04276
0.00589	0.03970
0.00589	0.04373
0.00589	0.03874
0.00589	0.04260
0.00589	0.03954
0.00589	0.03777
0.00589	0.03471
0.00589	0.03616
0.00589	0.03600
0.00589	0.03406
0.00594	0.03519
0.00594	0.03664
0.00594	0.03664
0.00594	0.04164
0.00594	0.04615
0.00594	0.04824
0.00594	0.05259
0.00594	0.05581
0.00594	0.06290
0.00594	0.06516
0.00594	0.06902
0.00600	0.07337
0.00600	0.07643
0.00600	0.08336
0.00600	0.08755
0.00600	0.08803
0.00600	0.09254
0.00600	0.09593
0.00600	0.09915
0.00600	0.10463
0.00600	0.10543
0.00600	0.10833
0.00606	0.11107
0.00606	0.11010
0.00606	0.10914
0.00606	0.11075
0.00606	0.10720
0.00606	0.10849
0.00606	0.10592
0.00606	0.10205
0.00606	0.09867
0.00606	0.09641
0.00606	0.09109
0.00611	0.08836
0.00611	0.08384
0.00611	0.07837
0.00611	0.07176
0.00611	0.06419
0.00611	0.06290
0.00611	0.05710
0.00611	0.05179
0.00611	0.04534
0.00611	0.04341
0.00611	0.03938
0.00617	0.03841
0.00617	0.03551
0.00617	0.03487
0.00617	0.03503
0.00617	0.03197
0.00617	0.03600
0.00617	0.03680
0.00617	0.03713
0.00617	0.04131
0.00617	0.04679
0.00617	0.05066
0.00622	0.05469
0.00622	0.05823
0.00622	0.06387
0.00622	0.06886
0.00622	0.07466
0.00622	0.07756
0.00622	0.08433
0.00622	0.08739
0.00622	0.08997
0.00622	0.09448
0.00622	0.09673
0.00628	0.10028
0.00628	0.09899
0.00628	0.10237
0.00628	0.09979
0.00628	0.09609
0.00628	0.10076
0.00628	0.09931
0.00628	0.09867
0.00628	0.09609
0.00628	0.09174
0.00628	0.08642
0.00628	0.08111
0.00633	0.07531
0.00633	0.07321
0.00633	0.06806
0.00633	0.06065
0.00633	0.05404
0.00633	0.05211
0.00633	0.04695
0.00633	0.04147
0.00633	0.03986
0.00633	0.03584
0.00639	0.03149
0.00639	0.03165
0.00639	0.03197
0.00639	0.03149
0.00639	0.03020
0.00639	0.03261
0.00639	0.03358
0.00639	0.03342
0.00639	0.03600
0.00639	0.03857
0.00639	0.04454
0.00639	0.04889
0.00644	0.05372
0.00644	0.05597
0.00644	0.05742
0.00644	0.06258
0.00644	0.07015
0.00644	0.07305
0.00644	0.07434
0.00644	0.07853
0.00644	0.08143
0.00644	0.08546
0.00644	0.08707
0.00650	0.09093
0.00650	0.09142
0.00650	0.09142
0.00650	0.09351
0.00650	0.09931
0.00650	0.09319
0.00650	0.08981
0.00650	0.08836
0.00650	0.08562
0.00650	0.08272
0.00650	0.07901
0.00650	0.07402
0.00656	0.06935
0.00656	0.06483
0.00656	0.05936
0.00656	0.05662
0.00656	0.05404
0.00656	0.04727
0.00656	0.04147
0.00656	0.04019
0.00656	0.03294
0.00656	0.03116
0.00661	0.02923
0.00661	0.02939
0.00661	0.02665
0.00661	0.02714
0.00661	0.02633
0.00661	0.03036
0.00661	0.02939
0.00661	0.03294
0.00661	0.03390
0.00661	0.03616
0.00661	0.03745
0.00661	0.04099
0.00667	0.04244
0.00667	0.04470
0.00667	0.04615
0.00667	0.04969
0.00667	0.05904
0.00667	0.06258
0.00667	0.06049
0.00667	0.05920
0.00667	0.06355
0.00667	0.06709
0.00667	0.06790
0.00672	0.07063
0.00672	0.07128
0.00672	0.07402
0.00672	0.07547
0.00672	0.07305
0.00672	0.07740
0.00672	0.07982
