Interference and Diffraction Data File Wed, Nov 03, 2021 3:31 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.00467	0.09062
0.00467	0.08772
0.00467	0.08482
0.00472	0.08417
0.00472	0.08417
0.00472	0.08369
0.00478	0.07757
0.00478	0.08111
0.00478	0.07966
0.00483	0.07564
0.00483	0.07854
0.00483	0.07306
0.00489	0.07386
0.00489	0.07241
0.00489	0.06597
0.00494	0.06806
0.00494	0.07435
0.00494	0.06758
0.00500	0.06275
0.00500	0.06307
0.00500	0.06194
0.00506	0.06033
0.00506	0.05776
0.00506	0.05743
0.00511	0.05453
0.00511	0.05260
0.00517	0.05228
0.00517	0.04986
0.00517	0.04728
0.00522	0.04567
0.00522	0.04406
0.00522	0.04406
0.00528	0.04277
0.00528	0.04052
0.00533	0.03681
0.00533	0.03601
0.00533	0.03698
0.00539	0.03440
0.00539	0.03021
0.00539	0.03391
0.00544	0.02860
0.00544	0.02538
0.00550	0.02248
0.00550	0.02216
0.00550	0.02232
0.00556	0.01861
0.00556	0.02216
0.00556	0.01652
0.00561	0.01555
0.00561	0.01829
0.00561	0.01491
0.00567	0.01620
0.00567	0.00959
0.00567	0.01088
0.00572	0.01410
0.00572	0.00460
0.00572	0.01040
0.00578	0.00975
0.00578	0.00991
0.00578	0.00121
0.00583	0.00428
0.00583	0.00943
0.00583	0.00782
0.00589	0.00266
0.00589	0.00025
0.00594	0.00105
0.00594	0.00653
0.00594	0.00556
0.00600	0.00444
0.00600	0.00363
0.00600	0.00283
0.00606	0.00428
0.00606	0.00879
0.00611	0.01104
0.00611	0.00540
0.00611	0.01491
0.00617	0.00846
0.00617	0.00669
0.00617	0.00798
0.00622	0.01507
0.00622	0.01426
0.00628	0.01281
0.00628	0.01555
0.00628	0.01877
0.00633	0.01861
0.00633	0.01909
0.00633	0.01765
0.00639	0.02248
0.00639	0.02570
0.00639	0.02183
0.00644	0.02715
0.00644	0.02506
0.00644	0.02957
0.00650	0.03295
0.00650	0.03456
0.00650	0.03230
0.00656	0.03311
0.00656	0.04229
0.00656	0.04406
0.00661	0.04342
0.00661	0.04632
0.00661	0.04777
0.00667	0.04519
0.00667	0.05308
0.00672	0.05518
0.00672	0.05598
0.00672	0.05985
0.00678	0.06517
0.00678	0.06790
0.00678	0.06871
0.00683	0.07209
0.00683	0.07628
0.00689	0.07676
0.00689	0.08353
0.00689	0.08804
0.00694	0.09013
0.00694	0.09319
0.00700	0.09513
0.00700	0.09996
0.00700	0.10528
0.00706	0.10705
0.00706	0.11462
0.00706	0.11671
0.00711	0.12026
0.00711	0.12396
0.00711	0.12444
0.00717	0.12928
0.00717	0.13395
0.00722	0.13653
0.00722	0.14184
0.00722	0.14587
0.00728	0.14539
0.00728	0.14619
0.00728	0.15231
0.00733	0.15602
0.00733	0.16085
0.00733	0.16681
0.00739	0.16890
0.00739	0.16778
0.00739	0.17277
0.00744	0.17937
0.00744	0.17857
0.00744	0.18131
0.00750	0.18517
0.00750	0.18727
0.00750	0.19597
0.00756	0.19564
0.00756	0.20064
0.00761	0.20676
0.00761	0.21030
0.00761	0.21127
0.00767	0.21449
0.00767	0.21932
0.00772	0.22126
0.00772	0.22045
0.00772	0.22754
0.00778	0.23253
0.00778	0.23189
0.00778	0.23350
0.00783	0.23817
0.00783	0.24268
0.00789	0.24139
0.00789	0.24558
0.00789	0.24687
0.00794	0.25170
0.00794	0.25041
0.00794	0.25460
0.00800	0.25653
0.00800	0.25621
0.00800	0.26266
0.00806	0.26217
0.00806	0.26459
0.00806	0.26040
0.00811	0.26427
0.00811	0.26958
0.00817	0.27023
0.00817	0.26620
0.00817	0.26507
0.00822	0.27361
0.00822	0.26958
0.00822	0.27087
0.00828	0.27248
0.00828	0.27103
0.00828	0.27345
0.00833	0.27280
0.00833	0.27071
0.00839	0.26846
0.00839	0.27313
0.00839	0.26846
0.00844	0.27023
0.00844	0.27248
0.00850	0.26475
0.00850	0.26894
0.00850	0.26829
0.00856	0.26040
0.00856	0.26523
0.00856	0.25863
0.00861	0.26185
0.00861	0.26088
0.00867	0.25718
0.00867	0.25525
0.00867	0.25170
0.00872	0.24848
0.00872	0.24478
0.00878	0.23882
0.00878	0.23688
0.00878	0.23737
0.00883	0.23753
0.00883	0.23447
0.00883	0.23269
0.00889	0.22802
0.00889	0.22206
0.00889	0.21642
0.00894	0.21256
0.00894	0.21191
0.00894	0.20708
0.00900	0.19838
0.00900	0.19838
0.00906	0.19871
0.00906	0.19113
0.00906	0.18582
0.00911	0.18147
0.00911	0.17567
0.00911	0.16649
0.00917	0.16439
0.00917	0.16182
0.00922	0.15634
0.00922	0.14764
0.00922	0.14394
0.00928	0.13846
0.00928	0.13475
0.00933	0.12960
0.00933	0.12026
0.00933	0.11591
0.00939	0.11349
0.00939	0.10511
0.00939	0.10254
0.00944	0.09062
0.00944	0.09577
0.00950	0.09126
0.00950	0.08079
0.00950	0.08111
0.00956	0.07821
0.00956	0.07258
0.00961	0.06903
0.00961	0.06678
0.00961	0.06710
0.00967	0.05808
0.00967	0.05647
0.00967	0.05357
0.00972	0.05453
0.00972	0.05341
0.00978	0.04938
0.00978	0.04712
0.00978	0.04245
0.00983	0.04132
0.00983	0.04245
0.00983	0.03826
0.00989	0.03987
0.00989	0.03810
0.00989	0.03488
0.00994	0.04036
0.00994	0.04181
0.01000	0.04100
0.01000	0.03730
0.01000	0.04068
0.01006	0.04181
0.01006	0.04777
0.01011	0.04406
0.01011	0.05099
0.01011	0.05341
0.01017	0.05631
0.01017	0.06146
0.01022	0.06307
0.01022	0.06774
0.01022	0.07709
0.01028	0.07950
0.01028	0.08659
0.01033	0.09529
0.01033	0.10254
0.01033	0.11172
0.01039	0.11929
0.01039	0.13008
0.01044	0.13943
0.01044	0.14700
0.01044	0.15956
0.01050	0.17132
0.01050	0.17986
0.01050	0.19436
0.01056	0.19822
0.01056	0.21755
0.01056	0.23044
0.01061	0.24220
0.01061	0.25444
0.01067	0.27442
0.01067	0.28424
0.01067	0.30148
0.01072	0.32113
0.01072	0.34062
0.01072	0.35302
0.01078	0.37719
0.01078	0.39330
0.01083	0.40747
0.01083	0.43631
0.01083	0.45032
0.01089	0.47754
0.01089	0.50042
0.01094	0.52539
0.01094	0.55052
0.01094	0.57838
0.01100	0.60126
0.01100	0.62719
0.01100	0.65732
0.01106	0.68551
0.01106	0.72030
0.01111	0.74527
0.01111	0.78425
0.01111	0.80729
0.01117	0.84627
0.01117	0.87494
0.01122	0.91167
0.01122	0.93921
0.01122	0.97594
0.01128	1.01605
0.01128	1.05133
0.01133	1.08403
0.01133	1.11899
0.01133	1.15314
0.01139	1.19808
0.01139	1.23078
0.01139	1.26880
0.01144	1.31036
0.01144	1.34080
0.01144	1.38445
0.01150	1.42392
0.01150	1.45807
0.01156	1.49174
0.01156	1.52992
0.01156	1.57744
0.01161	1.61932
0.01161	1.65862
0.01161	1.69471
0.01167	1.74625
0.01167	1.78411
0.01167	1.82599
0.01172	1.87238
0.01172	1.92232
0.01178	1.96549
0.01178	2.01204
0.01178	2.06085
0.01183	2.10161
0.01183	2.15702
0.01183	2.20535
0.01189	2.26366
0.01189	2.31795
0.01194	2.36015
0.01194	2.41766
0.01194	2.46421
0.01200	2.50577
0.01200	2.55603
0.01200	2.61419
0.01206	2.66992
0.01206	2.71986
0.01211	2.77221
0.01211	2.82054
0.01211	2.87289
0.01217	2.92782
0.01217	2.98130
0.01217	3.02705
0.01222	3.06974
0.01222	3.13401
0.01228	3.17815
0.01228	3.23083
0.01228	3.27722
0.01233	3.32877
0.01233	3.37194
0.01233	3.42252
0.01239	3.46360
0.01239	3.52578
0.01239	3.57024
0.01244	3.61728
0.01244	3.66931
0.01244	3.70926
0.01250	3.76306
0.01250	3.81171
0.01250	3.86020
0.01256	3.91352
0.01256	3.96152
0.01256	4.01049
0.01261	4.05753
0.01261	4.10376
0.01267	4.14903
0.01267	4.19977
0.01267	4.24246
0.01272	4.29304
0.01272	4.33316
0.01272	4.38632
0.01278	4.43255
0.01278	4.48603
0.01283	4.52034
0.01283	4.56384
0.01283	4.61812
0.01289	4.66758
0.01289	4.71091
0.01294	4.74812
0.01294	4.78083
0.01294	4.77954
0.01300	4.77422
0.01300	4.77632
0.01300	4.77954
0.01306	4.78018
0.01306	4.77744
0.01306	4.77777
0.01311	4.77712
0.01311	4.78002
0.01311	4.77615
0.01317	4.77825
0.01317	4.78002
0.01322	4.77374
0.01322	4.78260
0.01322	4.77825
0.01328	4.78115
0.01328	4.77825
0.01328	4.77342
0.01328	4.77777
0.01333	4.77970
0.01333	4.78083
0.01339	4.78195
0.01339	4.77583
0.01339	4.77793
0.01344	4.78018
0.01344	4.78244
0.01344	4.77825
0.01350	4.77422
0.01350	4.78067
0.01356	4.77809
0.01356	4.77777
0.01356	4.77841
0.01361	4.78244
0.01361	4.77454
0.01367	4.78292
0.01367	4.77470
0.01367	4.78099
0.01372	4.78002
0.01372	4.78115
0.01378	4.78179
0.01378	4.77857
0.01378	4.78018
0.01383	4.77422
0.01383	4.77777
0.01383	4.77583
0.01389	4.77760
0.01389	4.77632
0.01389	4.78083
0.01394	4.77825
0.01394	4.77406
0.01394	4.78002
0.01400	4.78083
0.01400	4.77615
0.01400	4.78050
0.01406	4.77454
0.01406	4.78179
0.01406	4.77889
0.01411	4.78002
0.01411	4.78002
0.01411	4.77712
0.01417	4.77777
0.01417	4.77712
0.01422	4.77922
0.01422	4.78002
0.01422	4.78179
0.01428	4.78067
0.01428	4.77760
0.01428	4.77728
0.01433	4.77873
0.01433	4.77648
0.01439	4.77261
0.01439	4.78067
0.01439	4.78099
0.01444	4.77857
0.01444	4.78292
0.01450	4.77825
0.01450	4.77954
0.01450	4.77905
0.01456	4.77938
0.01456	4.78373
0.01456	4.78163
0.01461	4.78147
0.01461	4.77986
0.01467	4.77487
0.01467	4.77938
0.01467	4.77970
0.01472	4.77777
0.01472	4.78147
0.01472	4.77873
0.01478	4.77905
0.01478	4.78340
0.01478	4.78276
0.01483	4.77615
0.01483	4.78147
0.01483	4.77777
0.01489	4.78163
0.01489	4.77760
0.01489	4.77003
0.01494	4.73250
0.01494	4.70270
0.01494	4.67064
0.01494	4.63149
0.01500	4.59042
0.01500	4.54853
0.01506	4.49956
0.01506	4.45478
0.01506	4.41660
0.01511	4.36231
0.01511	4.32172
0.01517	4.28080
0.01517	4.22539
0.01517	4.17835
0.01522	4.12116
0.01522	4.08379
0.01522	4.03949
0.01528	3.98939
0.01528	3.94106
0.01533	3.89225
0.01533	3.84522
0.01533	3.80156
0.01539	3.75259
0.01539	3.70974
0.01539	3.64837
0.01544	3.60487
0.01544	3.55961
0.01544	3.50741
0.01550	3.46070
0.01550	3.41060
0.01556	3.36840
0.01556	3.31588
0.01556	3.26755
0.01561	3.21987
0.01561	3.18331
0.01561	3.13208
0.01567	3.08408
0.01567	3.05395
0.01567	3.00901
0.01567	2.96906
0.01572	2.92943
0.01572	2.89883
0.01572	2.86145
0.01578	2.82521
0.01578	2.77624
0.01578	2.72807
0.01583	2.67894
0.01583	2.61821
0.01589	2.57037
0.01589	2.51818
0.01589	2.46309
0.01594	2.41911
0.01594	2.36740
0.01600	2.30844
0.01600	2.26237
0.01600	2.22452
0.01606	2.17281
0.01606	2.13946
0.01606	2.08518
0.01611	2.03846
0.01611	1.98402
0.01617	1.93134
0.01617	1.88930
0.01617	1.84097
0.01622	1.79571
0.01622	1.74303
0.01622	1.70840
0.01628	1.66909
0.01628	1.63382
0.01633	1.60289
0.01633	1.55955
0.01633	1.51123
0.01639	1.47015
0.01639	1.43826
0.01639	1.39911
0.01644	1.36641
0.01644	1.33404
0.01644	1.29264
0.01650	1.26267
0.01650	1.22675
0.01650	1.18793
0.01656	1.16393
0.01656	1.12849
0.01656	1.09933
0.01656	1.07034
0.01661	1.04360
0.01661	1.01831
0.01667	0.97675
0.01667	0.94083
0.01667	0.90168
0.01672	0.86415
0.01672	0.83676
0.01678	0.79875
0.01678	0.76524
0.01678	0.74640
0.01683	0.71982
0.01683	0.68695
0.01683	0.65844
0.01689	0.63621
0.01689	0.60867
0.01694	0.58177
0.01694	0.55648
0.01694	0.52571
0.01700	0.50412
0.01700	0.49027
0.01700	0.47255
0.01706	0.44823
0.01706	0.42906
0.01711	0.41263
0.01711	0.39233
0.01711	0.37364
0.01717	0.34948
0.01717	0.33289
0.01717	0.32177
0.01722	0.29987
0.01722	0.28537
0.01722	0.27490
0.01728	0.25750
0.01728	0.24864
0.01728	0.23559
0.01733	0.22609
0.01733	0.20837
0.01733	0.20273
0.01739	0.19113
0.01739	0.18389
0.01739	0.17164
0.01744	0.16423
0.01744	0.15408
0.01744	0.14345
0.01750	0.13395
0.01750	0.12670
0.01756	0.11430
0.01756	0.10656
0.01756	0.10270
0.01761	0.09239
0.01761	0.09126
0.01767	0.08401
0.01767	0.07837
0.01767	0.07258
0.01772	0.07193
0.01772	0.06420
0.01778	0.06146
0.01778	0.06114
0.01778	0.05099
0.01783	0.04890
0.01783	0.05131
0.01783	0.04986
0.01789	0.04793
0.01789	0.04584
0.01794	0.04535
0.01794	0.03987
0.01794	0.04132
0.01800	0.04245
0.01800	0.05051
0.01800	0.04712
0.01806	0.04680
0.01806	0.04906
0.01806	0.04551
0.01811	0.04728
0.01811	0.05421
0.01817	0.05276
0.01817	0.05614
0.01817	0.05228
0.01822	0.05792
0.01822	0.06339
0.01822	0.05985
0.01828	0.06662
0.01828	0.07080
0.01828	0.07564
0.01833	0.07709
0.01833	0.07805
0.01833	0.08224
0.01839	0.08627
0.01839	0.09319
0.01844	0.09932
0.01844	0.09883
0.01850	0.10125
0.01850	0.11156
0.01850	0.10962
0.01856	0.11559
0.01856	0.12283
0.01856	0.12831
0.01861	0.13040
0.01861	0.13492
0.01867	0.14152
0.01867	0.14861
0.01867	0.14684
0.01872	0.15570
0.01872	0.16037
0.01878	0.16117
0.01878	0.16681
0.01878	0.17454
0.01883	0.17406
0.01883	0.17921
0.01883	0.18356
0.01889	0.18582
0.01889	0.18888
0.01894	0.19709
0.01894	0.19548
0.01894	0.19967
0.01900	0.20982
0.01900	0.21046
0.01900	0.21433
0.01906	0.21465
0.01906	0.21900
0.01906	0.22351
0.01911	0.22512
0.01911	0.22512
0.01917	0.23286
0.01917	0.23366
0.01917	0.23865
0.01922	0.23898
0.01922	0.24365
0.01928	0.24655
0.01928	0.24929
0.01928	0.25347
0.01933	0.25235
0.01933	0.25686
0.01939	0.25444
0.01939	0.25670
0.01939	0.26169
0.01944	0.25670
0.01944	0.26233
0.01944	0.26105
0.01950	0.26604
0.01950	0.26427
0.01956	0.26733
0.01956	0.26717
0.01956	0.26588
0.01961	0.26588
0.01961	0.26797
0.01967	0.26652
0.01967	0.26652
0.01967	0.26846
0.01972	0.26266
0.01972	0.26652
0.01972	0.26813
0.01978	0.26475
0.01978	0.26330
0.01978	0.25895
0.01983	0.26314
0.01983	0.25605
0.01989	0.25492
0.01989	0.25686
0.01989	0.25380
0.01994	0.24896
0.01994	0.24864
0.02000	0.24703
0.02000	0.24719
0.02000	0.23994
0.02006	0.24236
0.02006	0.23318
0.02011	0.23672
0.02011	0.22464
0.02011	0.23076
0.02017	0.22432
0.02017	0.22287
0.02022	0.21755
0.02022	0.21610
0.02022	0.20531
0.02028	0.20660
0.02028	0.20241
0.02033	0.20305
0.02033	0.19468
0.02033	0.19162
0.02039	0.18872
0.02039	0.18002
0.02044	0.18405
0.02044	0.17825
0.02044	0.17116
0.02050	0.16810
0.02050	0.16794
0.02050	0.16294
0.02056	0.15747
0.02056	0.15489
0.02061	0.15618
0.02061	0.14684
0.02061	0.14522
0.02067	0.13991
0.02067	0.13862
0.02067	0.13266
0.02072	0.12686
0.02072	0.12573
0.02072	0.12364
0.02078	0.11961
0.02078	0.11559
0.02083	0.11542
0.02083	0.10930
0.02083	0.10254
0.02089	0.10205
0.02089	0.09722
0.02094	0.09787
0.02094	0.09400
0.02094	0.08933
0.02100	0.08546
0.02100	0.08047
0.02106	0.07805
0.02106	0.07547
0.02106	0.06887
0.02111	0.06806
0.02111	0.06533
0.02117	0.05985
0.02117	0.06082
0.02117	0.05437
0.02122	0.05260
0.02122	0.04487
0.02122	0.04696
0.02128	0.04745
0.02128	0.04100
0.02133	0.04261
0.02133	0.04052
0.02133	0.03520
0.02139	0.03536
0.02139	0.03311
0.02139	0.02989
0.02144	0.03085
0.02144	0.02618
0.02144	0.02554
0.02150	0.02377
0.02150	0.01926
0.02156	0.02377
0.02156	0.02409
0.02156	0.02135
0.02161	0.01845
0.02161	0.01684
0.02161	0.01748
0.02167	0.01926
0.02167	0.01603
0.02167	0.01249
0.02172	0.01297
0.02172	0.01426
0.02172	0.00927
0.02178	0.00959
0.02178	0.01281
0.02183	0.00927
0.02183	0.01313
0.02183	0.00879
0.02189	0.01185
0.02189	0.01330
0.02194	0.01088
0.02194	0.01217
0.02194	0.00669
0.02200	0.00911
0.02200	0.01330
0.02200	0.00830
0.02206	0.01313
0.02206	0.01201
0.02211	0.01249
0.02211	0.01362
0.02211	0.01587
0.02217	0.01797
0.02217	0.01362
0.02217	0.01603
0.02222	0.01893
0.02222	0.01652
0.02222	0.02119
0.02228	0.01700
0.02228	0.02264
0.02228	0.02312
0.02233	0.02457
0.02233	0.02489
0.02239	0.02795
0.02239	0.02538
0.02239	0.03150
0.02244	0.02489
0.02244	0.02892
0.02244	0.03134
0.02244	0.02812
0.02250	0.03553
0.02250	0.03053
0.02250	0.03826
0.02256	0.03327
0.02256	0.03520
0.02261	0.04245
0.02261	0.03955
0.02261	0.04020
0.02267	0.04213
0.02267	0.04052
0.02272	0.04310
0.02272	0.04873
0.02272	0.05228
0.02278	0.05308
0.02278	0.05180
0.02283	0.05550
0.02283	0.05743
0.02283	0.05502
0.02289	0.05759
0.02289	0.06082
0.02289	0.05953
0.02294	0.06517
0.02294	0.06291
0.02300	0.06774
0.02300	0.06082
0.02300	0.07338
0.02306	0.06484
0.02306	0.06710
0.02306	0.07177
0.02311	0.07370
0.02311	0.07258
0.02311	0.07580
0.02317	0.07306
0.02317	0.07370
0.02317	0.07725
0.02322	0.07757
0.02322	0.07564
0.02322	0.07870
0.02328	0.07499
0.02328	0.07982
0.02328	0.08450
0.02333	0.07902
0.02333	0.08127
0.02333	0.08192
0.02339	0.08288
0.02339	0.08256
0.02339	0.08369
0.02344	0.08288
0.02344	0.08401
0.02344	0.08450
0.02350	0.08466
0.02350	0.08595
0.02356	0.08353
0.02356	0.08804
0.02356	0.08578
0.02361	0.08627
0.02361	0.08933
0.02361	0.08305
0.02367	0.08498
0.02367	0.08466
0.02372	0.08675
0.02372	0.08530
0.02372	0.08562
0.02378	0.08160
0.02378	0.08675
0.02378	0.08224
0.02383	0.08401
0.02383	0.08595
0.02383	0.08611
0.02389	0.08143
0.02389	0.07789
0.02394	0.08079
0.02394	0.08530
0.02394	0.07709
0.02400	0.08385
0.02400	0.07725
0.02400	0.07725
0.02406	0.07660
0.02406	0.07789
0.02406	0.07499
0.02406	0.07370
0.02411	0.07306
0.02411	0.07177
0.02411	0.07628
0.02417	0.07322
0.02417	0.06887
0.02417	0.07290
0.02422	0.06774
0.02422	0.06871
0.02422	0.06323
0.02428	0.06500
0.02428	0.06404
0.02433	0.06194
0.02433	0.05776
0.02433	0.06082
0.02439	0.05566
0.02439	0.06017
0.02439	0.05566
0.02444	0.05502
0.02444	0.05711
0.02450	0.05341
0.02450	0.04857
0.02450	0.04648
0.02456	0.04584
0.02456	0.04519
0.02456	0.04455
0.02461	0.04277
0.02461	0.04229
0.02461	0.04004
0.02467	0.04084
0.02467	0.03536
0.02467	0.03907
0.02472	0.03408
0.02472	0.03633
0.02472	0.02876
0.02478	0.02844
0.02478	0.02683
0.02478	0.02747
0.02483	0.02795
0.02483	0.02812
0.02483	0.02328
0.02489	0.02280
0.02489	0.02409
0.02489	0.02296
0.02494	0.02506
0.02494	0.01877
0.02494	0.01909
0.02500	0.01748
0.02500	0.01330
0.02500	0.01603
0.02506	0.01539
0.02506	0.01152
0.02506	0.01491
0.02511	0.01024
0.02511	0.00701
0.02511	0.01088
0.02517	0.00685
0.02517	0.00170
0.02522	0.00331
0.02522	0.00395
0.02522	0.00395
0.02528	0.00057
0.02528	-0.00201
0.02528	-0.00120
0.02533	-0.00136
0.02533	-0.00442
0.02533	-0.00313
0.02539	-0.00330
0.02539	-0.00636
0.02539	-0.00313
0.02544	-0.00539
0.02544	-0.00636
0.02544	-0.00313
0.02550	-0.00893
0.02550	-0.00765
0.02550	-0.00942
0.02556	-0.00652
0.02556	-0.01071
0.02561	-0.01087
0.02561	-0.00732
0.02561	-0.01409
0.02567	-0.01232
0.02567	-0.00748
0.02567	-0.01087
0.02567	-0.01054
0.02572	-0.01457
0.02572	-0.00974
0.02572	-0.01296
0.02578	-0.01328
0.02578	-0.01570
0.02578	-0.01006
0.02583	-0.01103
0.02583	-0.01312
0.02583	-0.01409
0.02589	-0.01554
0.02589	-0.01054
0.02589	-0.01618
0.02594	-0.01054
0.02594	-0.01167
0.02600	-0.00974
0.02600	-0.00668
0.02600	-0.01248
0.02606	-0.00845
0.02606	-0.01328
0.02606	-0.00974
0.02611	-0.01489
0.02611	-0.00829
0.02611	-0.01103
0.02617	-0.00603
0.02617	-0.01167
0.02617	-0.01022
0.02622	-0.01135
0.02622	-0.00990
0.02628	-0.00813
0.02628	-0.00716
0.02628	-0.00620
0.02633	-0.00603
0.02633	-0.00249
0.02633	-0.00410
0.02639	-0.00169
0.02639	-0.00555
0.02639	-0.00475
0.02644	0.00009
0.02644	-0.00088
0.02644	0.00266
0.02650	0.00186
0.02650	0.00025
0.02650	0.00170
0.02656	0.00315
0.02656	0.00411
0.02656	0.00363
0.02661	0.00605
0.02661	0.00331
0.02661	0.00621
0.02667	0.00846
0.02667	0.00782
0.02667	0.00895
0.02672	0.01056
0.02672	0.00927
0.02678	0.01072
0.02678	0.00782
0.02678	0.01281
0.02683	0.01330
0.02683	0.01636
0.02689	0.01330
0.02689	0.01636
0.02689	0.01926
0.02694	0.02006
0.02694	0.01893
0.02694	0.01587
0.02700	0.02199
0.02700	0.02216
0.02706	0.02232
0.02706	0.02489
0.02706	0.02441
0.02711	0.02715
0.02711	0.02296
0.02711	0.02473
0.02717	0.02586
0.02717	0.02344
0.02722	0.02522
0.02722	0.02812
0.02722	0.02763
0.02728	0.02828
0.02728	0.03085
0.02728	0.02924
0.02733	0.03359
0.02733	0.02779
0.02733	0.03343
0.02739	0.03214
0.02739	0.03246
0.02739	0.02795
0.02744	0.03198
0.02744	0.03069
0.02744	0.03504
0.02750	0.02634
0.02750	0.03681
0.02750	0.03504
0.02756	0.03230
0.02756	0.03295
0.02761	0.03826
0.02761	0.03327
0.02761	0.03730
0.02767	0.03263
0.02767	0.03053
0.02767	0.03714
0.02772	0.03424
0.02772	0.03391
0.02778	0.03504
0.02778	0.03182
0.02778	0.03391
0.02783	0.03359
0.02783	0.03520
0.02789	0.03295
0.02789	0.03794
0.02789	0.02973
0.02794	0.03424
