Interference and Diffraction Data File Wed, Oct 20, 2021 5:31 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.00106	0.09464
0.00106	0.09738
0.00106	0.09979
0.00106	0.10173
0.00106	0.09963
0.00106	0.10157
0.00106	0.10189
0.00106	0.10173
0.00106	0.09754
0.00106	0.09512
0.00111	0.09464
0.00111	0.08916
0.00111	0.08546
0.00111	0.08336
0.00111	0.07788
0.00111	0.07386
0.00111	0.07063
0.00111	0.06322
0.00111	0.06177
0.00111	0.05726
0.00111	0.05291
0.00111	0.04872
0.00117	0.04582
0.00117	0.04083
0.00117	0.03890
0.00117	0.03584
0.00117	0.03600
0.00117	0.03213
0.00117	0.03245
0.00117	0.03326
0.00117	0.03181
0.00117	0.03648
0.00117	0.03713
0.00122	0.03954
0.00122	0.04115
0.00122	0.04566
0.00122	0.05050
0.00122	0.05307
0.00122	0.05678
0.00122	0.06145
0.00122	0.06403
0.00122	0.06983
0.00122	0.07466
0.00122	0.07821
0.00128	0.08304
0.00128	0.08674
0.00128	0.09093
0.00128	0.09254
0.00128	0.09480
0.00128	0.10092
0.00128	0.10286
0.00128	0.10269
0.00128	0.10237
0.00128	0.10286
0.00128	0.10173
0.00133	0.09915
0.00133	0.09851
0.00133	0.09609
0.00133	0.09399
0.00133	0.08884
0.00133	0.08674
0.00133	0.08320
0.00133	0.07788
0.00133	0.07273
0.00133	0.06548
0.00133	0.06999
0.00139	0.06113
0.00139	0.05549
0.00139	0.05179
0.00139	0.04840
0.00139	0.04454
0.00139	0.04212
0.00139	0.03970
0.00139	0.03713
0.00139	0.03390
0.00139	0.03052
0.00139	0.03165
0.00144	0.02875
0.00144	0.02923
0.00144	0.03100
0.00144	0.03036
0.00144	0.03149
0.00144	0.03503
0.00144	0.03439
0.00144	0.03761
0.00144	0.03841
0.00144	0.04115
0.00144	0.04518
0.00150	0.04856
0.00150	0.05227
0.00150	0.05227
0.00150	0.05646
0.00150	0.05823
0.00150	0.05920
0.00150	0.06226
0.00150	0.06193
0.00150	0.06612
0.00150	0.06467
0.00150	0.06516
0.00156	0.06451
0.00156	0.06258
0.00156	0.06210
0.00156	0.05775
0.00156	0.05742
0.00156	0.05597
0.00156	0.05307
0.00156	0.04937
0.00156	0.04663
0.00156	0.04309
0.00156	0.03857
0.00161	0.03745
0.00161	0.03310
0.00161	0.03342
0.00161	0.02810
0.00161	0.02681
0.00161	0.02504
0.00161	0.02391
0.00161	0.01924
0.00161	0.01924
0.00161	0.01747
0.00161	0.01683
0.00167	0.01828
0.00167	0.01618
0.00167	0.01973
0.00167	0.01377
0.00167	0.01811
0.00167	0.01586
0.00167	0.01715
0.00167	0.01924
0.00167	0.01618
0.00167	0.01876
0.00172	0.01860
0.00172	0.01699
0.00172	0.01683
0.00172	0.02005
0.00172	0.02134
0.00172	0.02391
0.00172	0.02037
0.00172	0.02408
0.00172	0.02166
0.00172	0.02198
0.00178	0.02408
0.00178	0.02359
0.00178	0.02263
0.00178	0.02456
0.00178	0.02391
0.00178	0.02472
0.00178	0.02150
0.00178	0.02311
0.00178	0.02359
0.00178	0.02440
0.00178	0.02182
0.00183	0.02198
0.00183	0.02118
0.00183	0.02166
0.00183	0.02214
0.00183	0.01956
0.00183	0.01956
0.00183	0.02166
0.00183	0.02069
0.00183	0.01586
0.00183	0.01876
0.00189	0.01828
0.00189	0.01538
0.00189	0.01248
0.00189	0.01650
0.00189	0.01521
0.00189	0.01183
0.00189	0.01248
0.00189	0.01602
0.00189	0.01280
0.00189	0.01425
0.00189	0.01377
0.00194	0.01232
0.00194	0.01328
0.00194	0.01441
0.00194	0.01377
0.00194	0.01538
0.00194	0.01666
0.00194	0.01602
0.00194	0.01956
0.00194	0.01924
0.00194	0.01699
0.00200	0.02150
0.00200	0.02440
0.00200	0.02134
0.00200	0.02375
0.00200	0.02391
0.00200	0.02778
0.00200	0.02939
0.00200	0.03181
0.00200	0.03358
0.00200	0.03358
0.00200	0.03487
0.00206	0.03632
0.00206	0.03696
0.00206	0.03874
0.00206	0.03874
0.00206	0.03664
0.00206	0.03841
0.00206	0.04051
0.00206	0.03874
0.00206	0.04051
0.00206	0.03938
0.00211	0.03680
0.00211	0.03503
0.00211	0.03294
0.00211	0.03374
0.00211	0.03100
0.00211	0.03052
0.00211	0.02794
0.00211	0.02762
0.00211	0.02810
0.00211	0.02665
0.00211	0.02810
0.00217	0.02520
0.00217	0.02762
0.00217	0.02907
0.00217	0.03052
0.00217	0.03068
0.00217	0.03487
0.00217	0.03696
0.00217	0.04115
0.00217	0.04711
0.00217	0.05259
0.00222	0.05694
0.00222	0.06322
0.00222	0.06999
0.00222	0.07563
0.00222	0.08658
0.00222	0.08304
0.00222	0.09448
0.00222	0.09754
0.00222	0.10350
0.00222	0.10704
0.00222	0.11204
0.00228	0.11478
0.00228	0.11848
0.00228	0.11961
0.00228	0.12235
0.00228	0.12460
0.00228	0.12428
0.00228	0.12815
0.00228	0.12364
0.00228	0.11977
0.00228	0.11381
0.00233	0.10946
0.00233	0.10286
0.00233	0.10012
0.00233	0.09158
0.00233	0.08481
0.00233	0.07805
0.00233	0.07353
0.00233	0.06709
0.00233	0.06387
0.00233	0.05984
0.00239	0.05936
0.00239	0.05742
0.00239	0.05630
0.00239	0.06032
0.00239	0.06451
0.00239	0.07160
0.00239	0.07885
0.00239	0.08948
0.00239	0.09689
0.00239	0.10849
0.00244	0.12315
0.00244	0.13830
0.00244	0.14974
0.00244	0.16262
0.00244	0.17970
0.00244	0.19001
0.00244	0.20129
0.00244	0.20854
0.00244	0.21257
0.00244	0.21901
0.00244	0.22658
0.00250	0.23415
0.00250	0.23577
0.00250	0.23834
0.00250	0.23689
0.00250	0.23560
0.00250	0.23222
0.00250	0.22835
0.00250	0.22288
0.00250	0.21982
0.00250	0.21386
0.00256	0.21192
0.00256	0.20322
0.00256	0.19501
0.00256	0.18872
0.00256	0.17986
0.00256	0.17310
0.00256	0.16617
0.00256	0.15666
0.00256	0.14700
0.00256	0.13975
0.00261	0.12912
0.00261	0.12106
0.00261	0.11268
0.00261	0.10785
0.00261	0.09754
0.00261	0.09593
0.00261	0.09206
0.00261	0.08755
0.00261	0.08691
0.00261	0.08691
0.00267	0.09093
0.00267	0.09432
0.00267	0.09947
0.00267	0.10704
0.00267	0.11542
0.00267	0.12686
0.00267	0.13669
0.00267	0.14813
0.00267	0.16182
0.00267	0.18083
0.00272	0.19501
0.00272	0.20870
0.00272	0.22513
0.00272	0.23722
0.00272	0.24769
0.00272	0.26170
0.00272	0.27346
0.00272	0.27959
0.00272	0.28555
0.00272	0.28812
0.00278	0.29296
0.00278	0.28941
0.00278	0.29038
0.00278	0.28426
0.00278	0.28200
0.00278	0.27250
0.00278	0.26348
0.00278	0.25188
0.00278	0.24285
0.00278	0.22143
0.00278	0.21337
0.00283	0.19984
0.00283	0.18743
0.00283	0.17229
0.00283	0.15779
0.00283	0.14555
0.00283	0.13314
0.00283	0.12332
0.00283	0.11526
0.00283	0.10576
0.00283	0.10060
0.00289	0.09432
0.00289	0.09126
0.00289	0.08819
0.00289	0.08852
0.00289	0.08513
0.00289	0.08836
0.00289	0.09238
0.00289	0.09625
0.00289	0.10431
0.00289	0.11252
0.00289	0.11993
0.00294	0.13185
0.00294	0.13653
0.00294	0.15183
0.00294	0.16343
0.00294	0.17310
0.00294	0.18373
0.00294	0.19259
0.00294	0.20032
0.00294	0.20677
0.00294	0.21627
0.00300	0.22046
0.00300	0.22304
0.00300	0.22562
0.00300	0.22884
0.00300	0.22852
0.00300	0.22674
0.00300	0.22094
0.00300	0.21885
0.00300	0.21305
0.00300	0.20628
0.00300	0.20161
0.00306	0.19001
0.00306	0.17954
0.00306	0.17229
0.00306	0.15972
0.00306	0.15199
0.00306	0.13862
0.00306	0.12767
0.00306	0.12074
0.00306	0.10817
0.00306	0.10092
0.00311	0.09174
0.00311	0.08465
0.00311	0.07788
0.00311	0.07080
0.00311	0.06435
0.00311	0.05936
0.00311	0.05614
0.00311	0.05275
0.00311	0.05243
0.00311	0.05146
0.00311	0.05372
0.00317	0.05404
0.00317	0.05823
0.00317	0.05710
0.00317	0.06049
0.00317	0.06322
0.00317	0.06983
0.00317	0.07241
0.00317	0.07579
0.00317	0.08095
0.00317	0.08014
0.00322	0.08529
0.00322	0.08529
0.00322	0.08787
0.00322	0.09029
0.00322	0.09174
0.00322	0.08997
0.00322	0.08803
0.00322	0.09109
0.00322	0.08674
0.00322	0.08320
0.00322	0.08127
0.00328	0.07788
0.00328	0.07643
0.00328	0.07225
0.00328	0.06757
0.00328	0.06306
0.00328	0.06113
0.00328	0.05775
0.00328	0.05211
0.00328	0.04969
0.00328	0.04454
0.00328	0.04566
0.00333	0.04067
0.00333	0.03745
0.00333	0.03777
0.00333	0.03535
0.00333	0.03487
0.00333	0.03213
0.00333	0.03036
0.00333	0.02826
0.00333	0.02826
0.00333	0.02714
0.00339	0.02794
0.00339	0.02826
0.00339	0.02601
0.00339	0.02633
0.00339	0.02698
0.00339	0.02810
0.00339	0.02778
0.00339	0.02923
0.00339	0.03116
0.00339	0.03310
0.00339	0.03680
0.00344	0.03729
0.00344	0.03986
0.00344	0.04276
0.00344	0.04663
0.00344	0.04502
0.00344	0.05082
0.00344	0.05195
0.00344	0.05726
0.00344	0.05855
0.00344	0.06145
0.00344	0.06483
0.00350	0.06580
0.00350	0.07031
0.00350	0.06806
0.00350	0.07112
0.00350	0.07305
0.00350	0.07370
0.00350	0.07273
0.00350	0.07176
0.00350	0.07015
0.00350	0.07031
0.00350	0.06983
0.00356	0.06822
0.00356	0.06596
0.00356	0.06548
0.00356	0.06355
0.00356	0.06242
0.00356	0.05968
0.00356	0.06113
0.00356	0.06081
0.00356	0.06548
0.00356	0.06661
0.00361	0.07096
0.00361	0.07724
0.00361	0.08111
0.00361	0.09077
0.00361	0.09851
0.00361	0.10978
0.00361	0.11913
0.00361	0.13314
0.00361	0.14474
0.00361	0.15844
0.00361	0.17455
0.00367	0.18695
0.00367	0.20725
0.00367	0.22594
0.00367	0.24543
0.00367	0.26267
0.00367	0.28200
0.00367	0.29908
0.00367	0.31535
0.00367	0.33452
0.00367	0.34805
0.00367	0.36272
0.00372	0.37609
0.00372	0.38656
0.00372	0.39477
0.00372	0.40090
0.00372	0.40654
0.00372	0.40492
0.00372	0.40299
0.00372	0.39494
0.00372	0.38753
0.00372	0.37689
0.00372	0.36191
0.00378	0.34789
0.00378	0.32969
0.00378	0.31100
0.00378	0.29650
0.00378	0.27830
0.00378	0.25864
0.00378	0.24221
0.00378	0.23383
0.00378	0.22562
0.00378	0.21627
0.00383	0.21611
0.00383	0.21692
0.00383	0.22916
0.00383	0.24173
0.00383	0.25977
0.00383	0.28071
0.00383	0.30810
0.00383	0.33903
0.00383	0.38318
0.00383	0.42039
0.00383	0.47227
0.00383	0.53687
0.00389	0.60324
0.00389	0.69668
0.00389	0.76225
0.00389	0.83701
0.00389	0.89984
0.00389	0.95107
0.00389	1.01164
0.00389	1.06207
0.00389	1.05885
0.00389	1.15825
0.00389	1.16727
0.00394	1.18241
0.00394	1.20674
0.00394	1.23187
0.00394	1.25072
0.00394	1.26699
0.00394	1.27231
0.00394	1.26635
0.00394	1.24927
0.00394	1.22462
0.00394	1.18854
0.00394	1.14536
0.00400	1.09622
0.00400	1.03565
0.00400	0.97169
0.00400	0.90999
0.00400	0.85199
0.00400	0.78255
0.00400	0.71730
0.00400	0.65592
0.00400	0.60292
0.00400	0.56732
0.00406	0.54041
0.00406	0.52607
0.00406	0.52865
0.00406	0.53896
0.00406	0.56168
0.00406	0.60872
0.00406	0.66591
0.00406	0.74614
0.00406	0.83056
0.00406	0.93415
0.00406	1.04692
0.00406	1.17355
0.00411	1.29261
0.00411	1.43245
0.00411	1.58808
0.00411	1.73581
0.00411	1.86599
0.00411	1.99165
0.00411	2.09153
0.00411	2.17660
0.00411	2.25812
0.00411	2.33948
0.00411	2.40972
0.00417	2.46821
0.00417	2.51960
0.00417	2.56439
0.00417	2.59178
0.00417	2.60998
0.00417	2.62045
0.00417	2.61272
0.00417	2.59532
0.00417	2.56487
0.00417	2.51976
0.00417	2.46289
0.00422	2.39522
0.00422	2.31370
0.00422	2.24169
0.00422	2.15437
0.00422	2.06930
0.00422	1.96635
0.00422	1.86663
0.00422	1.78173
0.00422	1.65639
0.00422	1.55892
0.00428	1.45017
0.00428	1.35286
0.00428	1.25523
0.00428	1.17839
0.00428	1.10218
0.00428	1.04161
0.00428	0.98957
0.00428	0.95364
0.00428	0.93915
0.00428	0.95123
0.00428	0.97137
0.00433	1.01760
0.00433	1.08559
0.00433	1.18854
0.00433	1.27972
0.00433	1.40248
0.00433	1.54716
0.00433	1.73178
0.00433	1.91383
0.00433	2.11441
0.00433	2.33336
0.00433	2.54634
0.00439	2.74193
0.00439	2.95492
0.00439	3.14938
0.00439	3.32854
0.00439	3.50367
0.00439	3.65125
0.00439	3.79351
0.00439	3.90790
0.00439	4.00296
0.00439	4.07240
0.00439	4.11784
0.00444	4.13604
0.00444	4.12895
0.00444	4.10446
0.00444	4.05017
0.00444	3.98798
0.00444	3.88373
0.00444	3.75565
0.00444	3.58938
0.00444	3.39830
0.00444	3.21672
0.00450	3.04852
0.00450	2.85712
0.00450	2.65509
0.00450	2.47868
0.00450	2.29759
0.00450	2.10523
0.00450	1.93252
0.00450	1.75385
0.00450	1.63093
0.00450	1.52315
0.00450	1.43760
0.00456	1.38041
0.00456	1.35093
0.00456	1.34722
0.00456	1.37010
0.00456	1.42536
0.00456	1.52122
0.00456	1.65026
0.00456	1.80170
0.00456	1.95524
0.00456	2.14808
0.00456	2.34447
0.00461	2.58050
0.00461	2.86067
0.00461	3.14616
0.00461	3.43181
0.00461	3.70699
0.00461	3.97122
0.00461	4.19840
0.00461	4.45087
0.00461	4.68707
0.00461	4.82112
0.00467	4.81854
0.00467	4.82128
0.00467	4.82241
0.00467	4.82273
0.00467	4.82112
0.00467	4.82257
0.00467	4.82305
0.00467	4.82128
0.00467	4.82144
0.00467	4.81967
0.00467	4.75232
0.00472	4.52772
0.00472	4.29023
0.00472	4.04727
0.00472	3.80092
0.00472	3.54427
0.00472	3.31468
0.00472	3.04143
0.00472	2.77657
0.00472	2.53523
0.00472	2.28921
0.00472	2.08606
0.00478	1.88935
0.00478	1.75885
0.00478	1.67395
0.00478	1.60693
0.00478	1.59114
0.00478	1.62094
0.00478	1.69022
0.00478	1.79945
0.00478	1.97650
0.00478	2.18449
0.00483	2.42777
0.00483	2.72727
0.00483	3.05046
0.00483	3.39862
0.00483	3.75194
0.00483	4.08078
0.00483	4.41043
0.00483	4.68659
0.00483	4.81951
0.00483	4.82112
0.00489	4.81967
0.00489	4.82225
0.00489	4.82160
0.00489	4.82821
0.00489	4.81774
0.00489	4.81919
0.00489	4.82112
0.00489	4.82032
0.00489	4.82032
0.00489	4.82032
0.00494	4.77424
0.00494	4.45683
0.00494	4.10914
0.00494	3.80753
0.00494	3.49642
0.00494	3.28246
0.00494	3.03032
0.00494	2.84569
0.00494	2.65284
0.00494	2.47465
0.00494	2.29276
0.00500	2.13520
0.00500	1.99793
0.00500	1.86905
0.00500	1.77093
0.00500	1.69344
0.00500	1.63721
0.00500	1.61418
0.00500	1.61836
0.00500	1.65639
0.00506	1.73017
0.00506	1.83296
0.00506	1.95927
0.00506	2.12956
0.00506	2.30935
0.00506	2.49882
0.00506	2.68087
0.00506	2.92672
0.00506	3.17516
0.00506	3.44277
0.00511	3.67799
0.00511	3.90387
0.00511	4.13524
0.00511	4.34840
0.00511	4.54915
0.00511	4.74572
0.00511	4.82305
0.00511	4.82177
0.00511	4.82289
0.00511	4.81983
0.00517	4.81870
0.00517	4.81983
0.00517	4.81838
0.00517	4.81838
0.00517	4.82128
0.00517	4.82112
0.00517	4.81935
0.00517	4.82032
0.00517	4.60151
0.00517	4.37836
0.00522	4.10044
0.00522	3.80044
0.00522	3.56296
0.00522	3.27762
0.00522	2.96523
0.00522	2.67330
0.00522	2.39796
0.00522	2.13906
0.00522	1.92173
0.00522	1.74161
0.00528	1.59452
0.00528	1.48948
0.00528	1.42230
0.00528	1.40152
0.00528	1.42165
0.00528	1.47949
0.00528	1.57938
0.00528	1.70069
0.00528	1.84424
0.00528	2.02854
0.00528	2.22848
0.00533	2.44581
0.00533	2.66975
0.00533	2.89563
0.00533	3.13343
0.00533	3.36543
0.00533	3.57085
0.00533	3.75243
0.00533	3.90371
0.00533	4.01794
0.00533	4.12928
0.00539	4.20307
0.00539	4.24480
0.00539	4.25398
0.00539	4.23577
0.00539	4.18615
0.00539	4.10398
0.00539	4.00973
0.00539	3.87294
0.00539	3.70989
0.00539	3.51672
0.00544	3.30179
0.00544	3.05416
0.00544	2.82490
0.00544	2.56423
0.00544	2.32852
0.00544	2.11022
0.00544	1.90143
0.00544	1.69280
0.00544	1.51606
0.00544	1.36076
0.00550	1.21898
0.00550	1.12200
0.00550	1.05788
0.00550	1.02276
0.00550	1.01293
0.00550	1.02888
0.00550	1.07093
0.00550	1.13940
0.00550	1.22511
0.00550	1.33144
0.00550	1.44646
0.00556	1.56987
0.00556	1.70907
0.00556	1.84923
0.00556	1.97554
0.00556	2.10394
0.00556	2.23250
0.00556	2.35334
0.00556	2.46031
0.00556	2.54522
0.00556	2.61965
0.00556	2.67910
0.00561	2.71970
0.00561	2.73951
0.00561	2.74370
0.00561	2.72356
0.00561	2.68603
0.00561	2.62464
0.00561	2.54167
0.00561	2.44742
0.00561	2.33594
0.00561	2.21220
0.00561	2.08799
0.00567	1.96571
0.00567	1.81379
0.00567	1.66251
0.00567	1.49528
0.00567	1.34674
0.00567	1.20819
0.00567	1.08301
0.00567	0.95268
0.00567	0.84506
0.00567	0.77047
0.00572	0.70264
0.00572	0.65125
0.00572	0.61436
0.00572	0.59712
0.00572	0.59503
0.00572	0.60485
0.00572	0.63869
0.00572	0.66913
0.00572	0.70667
0.00572	0.74856
0.00572	0.79673
0.00578	0.83797
0.00578	0.88743
0.00578	0.92674
0.00578	0.96976
0.00578	1.00794
0.00578	1.05289
0.00578	1.09187
0.00578	1.13231
0.00578	1.17049
0.00578	1.20384
0.00578	1.23961
0.00583	1.27489
0.00583	1.30066
0.00583	1.32225
0.00583	1.34400
0.00583	1.35447
0.00583	1.36704
0.00583	1.36994
0.00583	1.36559
0.00583	1.36446
0.00583	1.35463
0.00583	1.33885
0.00589	1.31452
0.00589	1.29132
0.00589	1.25475
0.00589	1.21705
0.00589	1.17275
0.00589	1.11990
0.00589	1.05917
0.00589	0.99263
0.00589	0.93173
0.00589	0.86504
0.00594	0.80495
0.00594	0.74582
0.00594	0.67751
0.00594	0.61516
0.00594	0.55894
0.00594	0.50642
0.00594	0.45326
0.00594	0.41137
0.00594	0.37319
0.00594	0.33839
0.00594	0.31390
0.00600	0.29392
0.00600	0.27685
0.00600	0.26895
0.00600	0.26267
0.00600	0.26428
0.00600	0.26847
0.00600	0.27379
0.00600	0.28732
0.00600	0.30150
0.00600	0.32002
0.00600	0.33662
0.00606	0.35547
0.00606	0.37689
0.00606	0.39349
0.00606	0.41443
0.00606	0.42925
0.00606	0.44391
0.00606	0.45487
0.00606	0.46083
0.00606	0.46614
0.00606	0.46663
0.00611	0.46373
0.00611	0.45761
0.00611	0.44971
0.00611	0.43682
0.00611	0.42377
0.00611	0.40847
0.00611	0.38914
0.00611	0.37013
0.00611	0.34886
0.00611	0.33017
0.00611	0.30488
0.00617	0.28764
0.00617	0.26348
0.00617	0.24205
0.00617	0.22545
0.00617	0.20499
0.00617	0.18470
0.00617	0.16955
0.00617	0.15489
0.00617	0.13910
0.00617	0.12541
0.00617	0.11558
0.00622	0.10704
0.00622	0.09996
0.00622	0.09142
0.00622	0.08707
0.00622	0.08594
0.00622	0.08111
0.00622	0.08046
0.00622	0.08352
0.00622	0.08401
0.00622	0.08723
0.00628	0.08691
0.00628	0.08739
0.00628	0.09238
0.00628	0.09544
0.00628	0.09238
0.00628	0.09593
0.00628	0.09689
0.00628	0.09448
0.00628	0.09593
0.00628	0.09544
0.00628	0.09222
0.00633	0.08803
0.00633	0.08546
0.00633	0.08417
0.00633	0.07869
0.00633	0.07450
0.00633	0.07031
0.00633	0.06709
0.00633	0.06161
0.00633	0.05646
0.00633	0.05179
0.00633	0.05066
0.00639	0.05098
0.00639	0.04019
0.00639	0.03922
0.00639	0.03471
0.00639	0.03342
0.00639	0.02971
0.00639	0.02859
0.00639	0.02794
0.00639	0.02698
0.00639	0.02810
0.00639	0.02714
0.00644	0.02778
0.00644	0.03004
0.00644	0.02826
0.00644	0.02907
0.00644	0.03519
0.00644	0.03616
0.00644	0.04051
0.00644	0.04115
0.00644	0.04695
0.00644	0.05001
0.00650	0.05291
0.00650	0.05871
0.00650	0.06113
0.00650	0.06467
0.00650	0.06902
0.00650	0.07563
0.00650	0.07821
0.00650	0.08223
0.00650	0.08352
0.00650	0.08336
0.00656	0.08352
0.00656	0.08449
0.00656	0.08401
0.00656	0.08707
0.00656	0.08465
0.00656	0.08417
0.00656	0.08223
0.00656	0.07998
0.00656	0.07466
0.00656	0.07337
0.00656	0.06886
0.00661	0.06500
0.00661	0.06580
0.00661	0.06210
0.00661	0.05952
0.00661	0.05694
0.00661	0.05646
0.00661	0.05307
0.00661	0.05275
0.00661	0.05066
0.00661	0.04695
0.00661	0.04824
0.00667	0.04631
0.00667	0.04534
0.00667	0.04309
0.00667	0.04292
0.00667	0.04437
0.00667	0.04582
0.00667	0.04631
0.00667	0.05050
0.00667	0.05501
0.00667	0.05726
0.00672	0.06371
0.00672	0.06548
0.00672	0.07402
0.00672	0.07998
0.00672	0.08691
0.00672	0.09609
0.00672	0.10672
0.00672	0.11848
0.00672	0.13024
0.00672	0.14120
0.00672	0.15151
0.00678	0.16134
0.00678	0.16955
0.00678	0.17906
0.00678	0.18631
0.00678	0.19662
0.00678	0.20193
0.00678	0.20757
0.00678	0.21176
0.00678	0.21531
0.00678	0.21772
0.00678	0.21837
0.00683	0.21659
0.00683	0.20870
0.00683	0.21289
0.00683	0.20677
0.00683	0.20354
0.00683	0.19243
0.00683	0.18228
0.00683	0.17358
0.00683	0.16262
0.00683	0.15296
0.00689	0.14394
0.00689	0.13169
0.00689	0.11961
0.00689	0.11091
0.00689	0.09899
0.00689	0.09303
0.00689	0.08642
0.00689	0.08143
0.00689	0.07917
0.00689	0.07595
0.00694	0.08030
0.00694	0.08175
0.00694	0.09013
0.00694	0.09544
0.00694	0.10431
0.00694	0.11607
0.00694	0.12847
0.00694	0.14104
0.00694	0.15199
0.00694	0.16617
0.00694	0.18292
0.00700	0.19758
0.00700	0.21450
0.00700	0.22932
0.00700	0.24044
0.00700	0.24817
0.00700	0.25977
0.00700	0.26476
0.00700	0.27572
0.00700	0.27975
0.00700	0.28313
0.00706	0.28700
0.00706	0.28603
0.00706	0.27894
0.00706	0.27572
0.00706	0.26831
0.00706	0.26154
0.00706	0.24994
0.00706	0.23770
0.00706	0.22352
0.00706	0.20725
0.00706	0.19372
0.00711	0.17825
0.00711	0.15634
0.00711	0.14861
0.00711	0.13314
0.00711	0.11880
0.00711	0.10882
0.00711	0.09818
0.00711	0.09142
0.00711	0.08513
0.00711	0.08078
0.00717	0.07998
0.00717	0.08304
0.00717	0.08272
0.00717	0.09206
0.00717	0.09383
0.00717	0.10173
0.00717	0.11075
0.00717	0.11993
0.00717	0.13346
0.00717	0.14410
0.00722	0.15972
0.00722	0.16923
0.00722	0.18002
0.00722	0.19323
0.00722	0.19903
0.00722	0.21079
0.00722	0.21804
